Label,Area,Perimeter,equivalent_diameter_area,axis_major_length,axis_minor_length,eccentricity,solidity,intensity_mean,intensity_max,intensity_min,intensity_median,intensity_std,Cluster
474,1402.0,141.63961030678928,42.25022889545923,45.07346531429655,39.92327922632878,0.464185594210549,0.9709141274238227,112.43865905848787,171.0,91.0,111.0,10.44929420652081,1
475,512.0,102.2842712474619,25.532305945691693,46.15327845717069,14.308442125990943,0.9507300157286059,0.9642184557438794,131.904296875,204.0,78.0,132.0,25.12112495563973,1
476,2808.0,213.86500705120545,59.79344982200255,79.91146902747398,45.77851367816708,0.8196494750968697,0.9632933104631218,109.002849002849,201.0,75.0,106.0,16.583767949550857,1
477,1175.0,132.9116882454314,38.678889139475245,48.3293788507031,31.570726193731343,0.7571501480264502,0.9599673202614379,63.11234042553191,242.0,35.0,53.0,28.76198985605577,0
478,2528.0,206.8944443027283,56.73402479192263,82.2190878541043,39.404669896852354,0.8776706522189834,0.9775715390564579,116.83069620253164,188.0,77.0,114.0,13.567831492690209,1
479,483.0,93.11269837220809,24.798683434954437,39.20851579606254,16.49201046684305,0.9072354398082222,0.9288461538461539,87.90062111801242,151.0,72.0,84.0,12.585544125673081,0
480,2047.0,176.16652224137047,51.052143422905154,59.2808453113242,44.84538572525653,0.6540048880214254,0.9587822014051522,109.76209086468002,189.0,92.0,108.0,8.363888760522073,1
481,266.0,70.62741699796952,18.403307281560924,30.601158347823933,11.141390696703363,0.9313661338005216,0.9432624113475178,72.87593984962406,152.0,35.0,64.0,23.054439170582008,0
482,1943.0,180.95331880577402,49.7383597982525,62.68931320916882,41.16582411427479,0.7541831367156341,0.9301101005265677,104.81111682964487,165.0,67.0,104.0,9.58709245162505,1
483,291.0,74.42640687119285,19.248706645328987,32.18952011910113,11.624940557331719,0.932511401045341,0.9387096774193548,85.79725085910653,140.0,62.0,76.0,17.81375947986515,0
484,210.0,59.941125496954285,16.351767622932517,23.86880015828808,11.362464275992604,0.8794245209490272,0.9251101321585903,82.86666666666666,120.0,66.0,79.5,11.869983485098366,0
485,1132.0,192.02438661763952,37.96455142155909,89.21242106454372,18.755328304756183,0.9776514714676888,0.7828492392807745,72.69081272084806,192.0,43.0,69.0,19.721376011263704,0
486,1144.0,132.12489168102786,38.16524648390242,44.0025379642794,34.06638908125238,0.6329514865170837,0.9549248747913188,71.56468531468532,154.0,57.0,69.0,12.777521143762387,0
487,1521.0,154.8528137423857,44.00678751672499,55.842476289928754,35.22760013647384,0.775913926840036,0.9638783269961977,107.29651545036161,166.0,86.0,106.0,8.003092413976296,1
488,566.0,125.74011537017762,26.844991754889815,55.40320704134909,14.995522685591185,0.9626745444452801,0.8051209103840683,78.02296819787986,126.0,54.0,73.0,13.118291751175276,0
489,2991.0,221.4802307403552,61.71109688137841,80.18594119972727,48.78511952827788,0.7936306116227526,0.9540669856459331,115.17084587094617,190.0,93.0,112.0,14.788961177336397,1
490,1171.0,142.22539674441617,38.61299660586932,50.70982316485913,30.810244262272814,0.7942589406459102,0.9451170298627926,76.81639624252776,243.0,44.0,61.0,39.50936851997589,0
491,2213.0,181.03657992645927,53.08181527132352,61.71749031571378,46.4613320636444,0.6582418030896116,0.9792035398230089,117.07907817442386,177.0,88.0,116.0,9.572119320566152,1
492,1870.0,221.06601717798213,48.7950606993654,68.62553488256769,44.70533609484711,0.758701186122963,0.8314806580702534,55.85401069518716,197.0,27.0,47.0,28.69072727394527,0
493,1131.0,137.29646455628165,37.94777892176918,52.28944703517227,27.90239574788689,0.8457279691484497,0.9674935842600513,79.105216622458,177.0,56.0,75.0,17.875155993381828,0
494,1037.0,131.29646455628165,36.33661249883324,45.914431228044755,30.39045605409554,0.7495980334924899,0.9557603686635945,76.97492767598843,153.0,57.0,72.0,14.098747631708953,0
495,1202.0,159.5685424949238,39.1207608920336,62.03924857548315,27.952953314297343,0.8927416788643615,0.9168573607932876,72.86522462562397,208.0,47.0,62.0,31.9091911188823,0
496,2318.0,187.7228714274745,54.32650609689627,58.60269147305815,51.014076558588975,0.4921553285251063,0.9670421360033375,116.77782571182054,183.0,94.0,115.0,10.693683479897988,1
497,1746.0,160.2670273047588,47.149509489575756,50.978463866330046,44.42997165405643,0.4903173940859582,0.9743303571428571,108.97021764032073,172.0,88.0,107.0,9.00624866816965,1
498,1007.0,152.08326112068522,35.80715321759479,66.83609225678968,20.09246365092958,0.9537430671114213,0.9446529080675422,65.44786494538232,185.0,30.0,62.0,26.48068027665137,0
499,706.0,101.49747468305833,29.98177977677484,32.22298556329106,28.96824784824344,0.43796239807922294,0.9697802197802198,79.63456090651557,153.0,64.0,76.0,12.184704380541664,0
500,317.0,78.32590180780451,20.090219901261573,34.77379929186004,11.904373528783903,0.9395770725186172,0.9519519519519519,114.21766561514195,186.0,54.0,112.0,29.70305091513945,0
501,600.0,100.08326112068522,27.63953195770684,36.13623344749955,22.03249642901325,0.7926272664383684,0.9419152276295133,74.66666666666667,138.0,43.0,71.0,15.898078150798254,0
502,2461.0,203.86500705120545,55.97716069606635,72.96014677792236,45.138391756836874,0.7856494733542768,0.9677546205269367,116.17269402681836,200.0,93.0,113.0,11.804612853263837,1
503,3423.0,243.6812408671319,66.0174140786237,87.3731745794587,52.282247126322225,0.8012134075559827,0.9091633466135458,105.51913526146654,176.0,72.0,104.0,12.35612492448152,1
504,1817.0,164.2670273047588,48.098609676203644,56.1260393458423,42.49558113306797,0.6532462098104993,0.9784598815293484,102.32801320858557,169.0,80.0,100.0,11.794481702870254,1
505,5774.0,373.36248173426384,85.74196831949234,143.20066134132668,54.26326070921422,0.9254246679949094,0.9137521759772116,101.73779009352269,218.0,67.0,98.0,18.779724224464356,1
506,2520.0,195.78174593052023,56.64418463295778,59.78493175772846,55.70742737807987,0.3629795071112321,0.9692307692307692,111.31746031746032,171.0,86.0,108.5,12.486246906255731,1
507,1998.0,195.48023074035524,50.43741280419581,75.92386426098808,34.45182711307194,0.8911198110275271,0.950523311132255,107.5895895895896,181.0,93.0,106.0,7.834034965173904,1
508,1199.0,140.95331880577402,39.07191080734931,53.514484688491365,29.48413120406959,0.834534233977165,0.9546178343949044,116.56880733944953,181.0,93.0,114.0,12.412565715910201,1
509,993.0,140.71067811865476,35.55737431141417,53.309595894608144,26.429663673525766,0.8684499480604417,0.8921832884097035,80.41389728096676,152.0,52.0,77.0,16.37393134255785,0
510,1137.0,154.8528137423857,38.0483030155601,63.29756351444504,23.452512434136917,0.9288276441386107,0.949874686716792,75.20668425681619,182.0,51.0,71.0,16.946561703239272,0
511,697.0,102.42640687119285,29.790064831759068,35.94941219901844,25.273264894047067,0.7111670769538708,0.9547945205479452,79.45480631276901,146.0,65.0,75.0,13.712189510607846,0
512,896.0,121.63961030678927,33.77606596515802,42.10343431108195,28.450924696526254,0.737141138118269,0.9352818371607515,81.74776785714286,182.0,65.0,77.0,15.182704105201738,0
513,3846.0,242.65180361560903,69.97770565724083,79.26447938560655,63.362004692369595,0.600833076857035,0.9726858877086495,101.52418096723869,204.0,45.0,99.0,15.997621143767049,0
514,643.0,107.84062043356595,28.61281229213077,43.161006109723075,19.73354923157614,0.8893598907535281,0.9568452380952381,79.27838258164853,137.0,64.0,75.0,13.404182717933473,0
515,1781.0,159.9827560572969,47.61973991081141,49.23832148251077,47.26774374817062,0.2800727466675556,0.9679347826086957,105.04828747894442,160.0,90.0,103.0,8.59807661909921,1
516,1127.0,131.63961030678928,37.88061465864207,47.341806462105154,30.7829190885369,0.759740018178082,0.9632478632478633,112.9192546583851,162.0,87.0,111.0,10.2963045969451,1
517,1385.0,153.29646455628165,41.99329433919421,55.318355754753185,33.55625527905731,0.7950052545398588,0.9492803289924606,112.31119133574008,179.0,81.0,111.0,14.86664855893698,1
518,2362.0,202.2670273047588,54.83969187244267,64.3359602297215,50.87023153661359,0.6122080743967186,0.9539579967689822,119.91786621507197,200.0,99.0,117.0,12.804265834429227,1
519,256.0,82.94112549695427,18.0540666735282,36.01852009531208,9.77080858363191,0.9625027862175156,0.8858131487889274,87.50390625,160.0,52.0,82.0,22.07957873785664,0
520,2358.0,194.06601717798213,54.793237233124984,70.07186489575827,44.25877471363411,0.7752783208072254,0.9739776951672863,106.4041560644614,171.0,84.0,104.0,10.668730701831258,1
521,1028.0,125.9827560572969,36.17858830838687,44.54386215465239,30.481818271440208,0.7291910444562706,0.9652582159624413,74.7772373540856,171.0,42.0,72.0,18.951607103964573,0
522,789.0,117.05382386916236,31.695204697178458,46.61309983733875,22.33987998640865,0.8776719711373158,0.9586877278250304,74.10012674271229,161.0,56.0,70.0,14.247899806870597,0
523,412.0,76.2842712474619,22.903595622322865,24.407095657587938,22.003458771642947,0.4327396655177692,0.9559164733178654,51.699029126213595,192.0,37.0,43.0,23.459978294569584,0
524,2345.0,190.0243866176395,54.641986900221305,58.71768969043296,53.62385413650734,0.407402504605495,0.9654178674351584,106.41236673773987,180.0,80.0,104.0,12.882547016777801,1
525,908.0,116.22539674441617,34.00149271163735,43.70130414334354,26.752012929108314,0.7907370642546991,0.9732047159699893,70.61233480176212,166.0,38.0,67.0,14.735612031727145,0
526,641.0,103.49747468305833,28.568278705151968,39.063445267162,21.463031553758302,0.835532969783411,0.934402332361516,82.95163806552262,163.0,65.0,79.0,14.219007997198174,0
527,1523.0,194.16652224137044,44.03571081101852,84.39198810425147,24.059847596500713,0.9584988640793421,0.9163658243080626,78.3532501641497,169.0,54.0,75.0,14.997262858425403,0
528,3054.0,228.0071426749364,62.35762639502234,87.30776676726771,45.357439696459345,0.8544631042682613,0.975095785440613,112.43483955468238,172.0,83.0,111.0,11.173726859426564,1
529,3015.0,237.03657992645927,61.95818934875773,96.30874109731118,40.47954797745591,0.9073804717669823,0.9660365267542455,109.15456053067993,171.0,69.0,107.0,11.122951855256884,1
530,472.0,90.42640687119285,24.514670406003766,34.889294428518376,17.642325289077906,0.8627294081795047,0.9458917835671342,85.42796610169492,164.0,64.0,79.0,17.859832716932626,0
531,2102.0,182.06601717798213,51.733446850498105,68.75607785243292,39.58984775409244,0.817589577030037,0.9713493530499075,118.86298763082779,228.0,99.0,117.0,10.252904265573228,1
532,763.0,114.8111831820431,31.1686023528956,40.87246794336193,25.1393876230829,0.788473294503579,0.9051008303677343,76.04193971166448,169.0,56.0,73.0,12.993327147653869,0
533,2300.0,191.3380951166243,54.1151637980601,61.769607963858384,50.30004860106124,0.580420231785573,0.9563409563409564,121.10782608695652,183.0,83.0,120.0,13.7422430156139,1
534,631.0,100.9116882454314,28.34456125481373,32.69318231524117,26.50483908238781,0.5854416229967728,0.9488721804511279,76.10618066561014,147.0,54.0,70.0,18.000435189993787,0
535,1523.0,147.9827560572969,44.03571081101852,52.295482804375915,37.21914489457366,0.7024748163138501,0.9781631342324983,69.05778069599475,167.0,40.0,65.0,19.35779359538813,0
536,1000.0,119.88225099390857,35.682482323055424,41.62057198549442,31.19573232992419,0.6619740486422886,0.9727626459143969,76.38,157.0,54.0,72.0,14.912397526890167,0
537,746.0,115.9827560572969,30.81942083122964,45.64581245550015,21.588055675901906,0.8810908119404619,0.9371859296482412,74.35254691689008,156.0,57.0,72.0,10.69916937975559,0
538,4453.0,316.8122292025696,75.29764732516999,125.36715750654072,46.863876911684834,0.9275040804161262,0.956194975305991,109.34089377947451,222.0,52.0,105.0,23.99764437145896,1
539,1155.0,150.81118318204307,38.34829427978659,62.9832484961176,24.124164756545603,0.9237379370700258,0.9553349875930521,82.03203463203464,160.0,66.0,79.0,11.81479792348674,0
540,747.0,129.88225099390857,30.8400703617415,54.74241340122563,18.47239614565479,0.9413462775456483,0.91320293398533,144.46720214190094,222.0,78.0,146.0,21.822330728184756,1
541,2063.0,187.92388155425118,51.251274918665594,72.2771879956099,38.13674686751868,0.8494645512522201,0.9635684259691732,109.07901114881241,161.0,87.0,107.0,10.164381395016427,1
542,910.0,113.25483399593904,34.03891869182977,37.29778530378389,31.56838329785066,0.532567382149985,0.9680851063829787,78.55384615384615,188.0,47.0,78.0,17.866626188537857,0
543,3570.0,239.52186130069782,67.42006507490579,84.36129808835125,54.952423700759006,0.7587398507301678,0.9764770240700219,104.0016806722689,213.0,60.0,102.0,16.495801943803105,1
544,2971.0,257.27922061357856,61.50442819349001,110.27315069481973,34.757681453827146,0.9490265202354304,0.9696475195822454,108.54863682261865,237.0,75.0,104.0,19.79766144898382,1
545,2155.0,208.69343417595164,52.381592367016445,82.61641111844112,36.492190031460545,0.8971597050944514,0.9377719756309835,113.16009280742459,177.0,87.0,111.0,10.36229484794506,1
546,1412.0,174.61017305526642,42.40063958439837,73.34448117478074,25.259224328752754,0.9388260837156117,0.9382059800664452,78.96883852691218,149.0,60.0,76.0,12.543200953201564,0
547,2654.0,222.06601717798213,58.130695434745334,80.46510734406293,45.541058390516625,0.824423945506989,0.944147990039132,111.62321024868123,192.0,92.0,110.0,10.790098629219747,1
548,738.0,110.8111831820431,30.653723819701746,40.20075235388499,25.003613726061012,0.7830420238020738,0.9461538461538461,86.4430894308943,174.0,69.0,82.0,14.474073155385433,0
549,1997.0,187.92388155425118,50.42478924929801,69.39001768108832,38.46314078575049,0.8323145152095353,0.9442080378250591,102.14321482223335,156.0,84.0,100.0,9.547578471131528,1
550,2786.0,212.65180361560903,59.55875562528286,68.40619143047607,55.438123590561055,0.5858416754808222,0.961352657004831,117.0240488155061,180.0,93.0,115.0,10.218808383077288,1
551,2584.0,220.45079348883235,57.358966026207796,75.3188221162738,48.23868517216586,0.7679916134554474,0.9468669842433126,108.24496904024768,155.0,88.0,107.0,8.339078028622982,1
552,2453.0,197.1370849898476,55.88610384733717,62.88402878197582,52.14775599652911,0.5588501090271135,0.9526213592233009,124.48756624541377,191.0,106.0,122.0,10.648305633768826,1
553,154.0,55.45584412271571,14.002817212590296,24.415877729312516,8.235641141149479,0.9413947816760229,0.9058823529411765,87.67532467532467,169.0,53.0,77.0,26.726824677879684,0
554,1173.0,130.5685424949238,38.64595691627193,46.32216300797291,32.76183136115926,0.706953132808968,0.9750623441396509,117.71355498721228,175.0,94.0,115.0,12.043745019591448,1
555,4052.0,364.5584412271571,71.82733905183234,155.3425700258868,34.94461437519959,0.9743698575160469,0.9496133114600421,108.97852912142152,232.0,78.0,104.0,20.740494153655057,1
556,3707.0,254.04877323527904,68.70152103362231,92.0107633955721,53.517992960766534,0.8134396915388918,0.92675,106.81980037766388,200.0,66.0,106.0,22.191989277455836,1
557,2789.0,221.52186130069782,59.59081380772014,89.56306415718625,40.80465349296977,0.8901862017470085,0.9748339741349179,104.66475439225529,201.0,79.0,102.0,13.93751801857204,1
558,1278.0,134.71067811865476,40.3385688661799,42.836269316783174,38.3240308908461,0.44674140100890003,0.9711246200607903,88.53755868544602,150.0,56.0,88.5,13.044275667368641,0
559,2780.0,205.095454429505,59.49458743754555,68.31709858644062,52.519105083641286,0.639543498061058,0.9771528998242531,102.68561151079136,155.0,84.0,100.0,10.82827408177699,1
560,498.0,106.46194077712559,25.180812005932435,34.184495565054306,24.30058979945684,0.7033276422130659,0.7732919254658385,86.34538152610442,162.0,65.0,81.0,17.829209505792054,0
561,3623.0,244.49242404917499,67.91867836299153,82.25502548658552,59.22131850555744,0.6940030702511025,0.9754981152396338,98.65967430306375,192.0,71.0,97.0,13.652900985922527,1
562,729.0,103.08326112068522,30.46623751157884,33.32620814524659,28.278425226668727,0.529140643355661,0.9467532467532468,56.76954732510288,179.0,34.0,50.0,23.623106145576653,0
563,1735.0,173.6812408671319,47.00075116543891,66.24673596053597,34.06065873347642,0.8577011941389708,0.9692737430167597,105.17463976945245,154.0,87.0,103.0,8.975537813908886,1
564,2152.0,174.75230867899737,52.34511916377754,57.879294830168575,47.58065764439351,0.5693907841611214,0.9795175238962222,103.95120817843866,173.0,86.0,102.0,8.855140402695898,1
565,1009.0,128.36753236814712,35.84269382507095,47.46011993381393,27.94221117828587,0.8083141782466882,0.9554924242424242,77.53518334985134,150.0,52.0,75.0,15.90235943720459,0
566,2204.0,182.50966799187808,52.97376668310739,60.67563286729162,47.79703617139127,0.6159991599108631,0.9739284136102518,108.31851179673322,171.0,87.0,107.0,9.383065912372274,1
567,673.0,129.095454429505,29.2726871606753,55.22741520114958,18.108969066384017,0.9447130685768375,0.8683870967741936,78.19465081723625,161.0,63.0,73.0,14.410326325889919,0
568,803.0,119.88225099390856,31.975167777860612,45.17897018081927,23.789648814422492,0.8501350862379999,0.9261822376009228,86.91905354919054,138.0,69.0,85.0,9.360480935205889,0
569,691.0,133.095454429505,29.661566469288122,60.10937978228582,15.177295523290667,0.9675982960557266,0.9032679738562092,87.08827785817655,162.0,69.0,82.0,15.361331301346,0
570,1705.0,170.22539674441617,46.59263271992099,61.430289582943175,38.57186064721022,0.7782968907887488,0.9573273441886581,107.09266862170088,152.0,93.0,105.0,8.08050978175286,1
571,1911.0,175.19595949289334,49.327079479621496,65.53837580435622,37.52740127610741,0.819833529294573,0.9720244150559512,115.39717425431711,197.0,97.0,113.0,11.029799907404016,1
572,2049.0,188.61017305526642,51.07707731617333,65.17092487547049,43.133833083263205,0.7496301129967283,0.9561362575828278,108.37676915568571,174.0,80.0,107.0,10.709098456773203,1
573,1428.0,151.6812408671319,42.64019312669459,52.49313942061496,35.396995145532046,0.7384423652981135,0.956463496316142,88.50140056022408,184.0,67.0,85.0,13.77233345903222,0
574,897.0,112.5685424949238,33.79490896018868,36.391990916142944,31.8030377569089,0.48610194089455444,0.9655543595263725,71.31995540691193,143.0,50.0,70.0,10.62753269955274,0
575,2285.0,191.4386001800126,53.93841265480332,69.15551289452382,43.45640364145653,0.777901132210443,0.9694526941026729,118.9894967177243,170.0,100.0,117.0,8.93995892669757,1
576,702.0,108.32590180780451,29.896724911001275,41.81617353380847,22.15592263844075,0.84809700446549,0.9590163934426229,79.57122507122507,167.0,44.0,79.0,20.088973699797766,0
577,1757.0,166.2670273047588,47.297799949888585,62.59985482758703,36.1547890567256,0.8163525681013689,0.9585379159847245,113.47638019351167,159.0,84.0,113.0,9.218348909545382,1
578,3052.0,257.27922061357856,62.3372047057912,98.6931725259122,40.865272724768886,0.9102478492624354,0.9475318224153989,106.08715596330275,216.0,76.0,101.0,20.981946434591414,1
579,3021.0,232.93607486307093,62.01980864727758,79.25678122197095,51.371855152557956,0.7614958038942649,0.9324074074074075,96.34889109566369,236.0,55.0,89.0,26.62294662975845,0
580,1820.0,184.02438661763952,48.13830046250071,69.14459760918231,35.968239438717596,0.8540513449997177,0.9366958311888832,108.2043956043956,165.0,85.0,107.0,10.642491157680112,1
581,955.0,144.22539674441617,34.870385217575105,62.6611711506447,19.920419674562552,0.9481219292623055,0.9483614697120158,73.62198952879581,153.0,54.0,69.0,13.67347484608,0
582,2443.0,209.53910524340094,55.77207372680348,87.25501306612625,36.23264981948392,0.9097073066553365,0.956538762725137,104.87679083094555,151.0,81.0,104.0,9.325906900512905,1
583,859.0,116.02438661763952,33.0713285026094,39.52239992200299,29.188410326555804,0.6742224920428771,0.9377729257641921,80.51338766006985,142.0,65.0,78.0,13.245184774959839,0
584,2620.0,222.40916292848974,57.75714334353913,87.46595804110947,39.171664931864136,0.894108501636661,0.971449758991472,101.2057251908397,164.0,81.0,99.0,10.389000975454348,1
585,818.0,108.5685424949238,32.27243324562564,34.97497132866531,30.78328043567693,0.4746925181990862,0.970344009489917,88.88630806845966,136.0,68.0,86.0,11.175551087770248,0
586,2528.0,250.50966799187808,56.73402479192263,105.69371983980278,32.646018222888955,0.9511030392241533,0.9356032568467801,105.08742088607595,163.0,89.0,103.0,8.710164293459536,1
587,2200.0,186.8528137423857,52.925674284012274,66.66302714031826,42.870707091658495,0.7657858065836047,0.9683098591549296,105.36318181818181,178.0,82.0,104.0,11.434692382221442,1
588,2398.0,197.82337649086284,55.256026171585304,69.74943193922623,45.31708345480086,0.7601799536776005,0.9565217391304348,113.46371976647205,197.0,90.0,110.0,13.640082589647749,1
589,3262.0,241.48023074035524,64.44615888418875,93.9364888774544,44.9355088885401,0.8781635385610427,0.9679525222551929,100.09871244635193,157.0,74.0,100.0,12.648483096604402,1
590,2088.0,195.27922061357856,51.56087828389873,79.16104903699707,33.92542341492344,0.9035123397515723,0.9707112970711297,104.46743295019157,151.0,89.0,103.0,7.575854763826485,1
591,199.0,59.698484809834994,15.91774699517169,22.727491394812628,11.816497598385153,0.8542144145857578,0.8766519823788547,83.0,132.0,52.0,76.0,17.080654077598812,0
592,821.0,137.19595949289334,32.33155836373447,47.60142535468833,26.95253018282016,0.8242591894863923,0.8516597510373444,80.22168087697929,152.0,63.0,77.0,12.87594959805419,0
593,1633.0,157.92388155425118,45.59824751624256,51.565788118824564,42.61297415611705,0.563111775919184,0.97376267143709,110.87140232700551,158.0,91.0,110.0,6.805449461208102,1
594,3162.0,233.82337649086284,63.450637825419726,83.8244580351294,49.299242943840966,0.8087701867891123,0.9593446601941747,107.25679949399114,163.0,60.0,106.0,8.305205130609666,1
595,458.0,81.01219330881975,24.148368712786887,28.338274917297603,20.71032625953814,0.6825646375761013,0.9462809917355371,55.713973799126634,154.0,37.0,46.0,23.895767588907226,0
596,2826.0,216.99494936611666,59.98478935048093,79.30538711119227,47.70631716478663,0.7988336164283603,0.9768406498444522,118.44833687190375,185.0,75.0,117.0,9.908908492362487,1
597,2255.0,204.75230867899737,53.58316128577887,81.32177192012428,35.83514057913558,0.8976747585125193,0.9657387580299786,99.37560975609756,150.0,81.0,97.0,9.477359145872889,1
598,1964.0,183.3380951166243,50.00642424588925,68.04943603118886,38.725024398963726,0.8222877416707502,0.9622733953944145,102.65529531568228,160.0,83.0,101.0,8.406537647467454,1
599,2236.0,194.65180361560903,53.356945396338276,68.46720029458031,44.33245271078172,0.7620661880788775,0.9563729683490163,110.4727191413238,156.0,97.0,109.0,6.969693397766101,1
600,2027.0,182.99494936611666,50.802131423574885,69.87288449954156,37.55798929656051,0.8432517628359014,0.9754571703561117,107.37148495313271,166.0,90.0,106.0,7.7945774426056635,1
601,1552.0,173.58073580374355,44.45298385293132,69.74296096251489,28.54181377860896,0.9124254617331296,0.9645742697327533,108.3846649484536,161.0,83.0,108.0,10.265212341876953,1
602,2003.0,203.095454429505,50.50048324624756,76.08597394906786,37.667652858572524,0.8688548161930852,0.9565425023877746,108.01897154268597,158.0,95.0,107.0,6.7934830846963825,1
603,633.0,97.49747468305833,28.38944578214513,35.04322190814184,23.637551946425525,0.7382514144437698,0.9620060790273556,76.71721958925751,129.0,60.0,74.0,11.053680758194133,0
604,1081.0,134.71067811865476,37.09948716436268,49.37727307355934,29.495893125519665,0.8019749410518225,0.96260017809439,78.34505087881591,143.0,52.0,75.0,13.41131475929204,0
605,347.0,74.698484809835,21.019374919894773,23.43777068799286,20.16659782275248,0.5095660054464091,0.9253333333333333,83.02593659942363,155.0,59.0,76.0,18.925515047153006,0
606,1008.0,167.92388155425118,35.82492792865108,69.7580987789108,20.88091742957736,0.9541486330522845,0.9180327868852459,113.39087301587301,225.0,78.0,106.0,25.12089807058585,1
607,1744.0,178.05992052357226,47.12249745098538,66.43677327896182,34.414248953563394,0.8553806134344555,0.96353591160221,97.67660550458716,212.0,61.0,85.0,33.47987898326817,0
608,339.0,67.35533905932738,20.775663783985824,22.087027955956835,19.605981745370215,0.46048105699695263,0.952247191011236,59.67846607669617,177.0,38.0,49.0,28.121100991086998,0
609,1085.0,129.84062043356593,37.1680629847407,43.40836452670366,33.09166629324185,0.6471839604130213,0.9618794326241135,114.34470046082949,152.0,92.0,113.0,8.441126119406848,1
610,1373.0,159.46803743153546,41.81097816269524,61.243324013551465,30.716006956429478,0.8651341706715852,0.9751420454545454,104.96139839766934,165.0,92.0,103.0,7.481511765152607,1
611,1547.0,174.5685424949238,44.38132012125481,70.43214827411002,29.88041383447664,0.9055479326436979,0.978494623655914,103.38849385908209,146.0,88.0,102.0,7.25558497811995,1
612,2007.0,203.29646455628165,50.550882942669475,88.1139571391886,29.88650075030416,0.9407214572334129,0.9653679653679653,102.35675137020428,149.0,84.0,101.0,8.859771362140444,1
613,1839.0,210.63961030678928,48.3889194213713,90.74928604382289,26.91539122383042,0.9550046997786864,0.96282722513089,109.8036976617727,148.0,92.0,109.0,7.870420627700471,1
614,642.0,103.87005768508881,28.590554169515052,36.27896301069092,24.333874764809696,0.7416894902780519,0.9727272727272728,110.99065420560747,134.0,98.0,110.0,5.981271904094196,1
615,981.0,146.66904755831214,35.34187308823903,61.99555927647828,22.152057792685394,0.9339832282076491,0.9280983916745507,74.07747196738022,122.0,64.0,72.0,8.286419144172246,0
616,643.0,101.63961030678928,28.61281229213077,35.93996315220011,23.716766913195737,0.7513537997664876,0.9400584795321637,80.61741835147745,129.0,63.0,76.0,12.762935067258132,0
617,259.0,61.45584412271571,18.159544104586082,19.627174900418066,17.33602903799472,0.46887100962978967,0.9452554744525548,87.0926640926641,143.0,72.0,82.0,13.714937895376663,0
618,643.0,101.35533905932738,28.61281229213077,35.78171257027458,24.47124987625821,0.7295721803852663,0.9698340874811463,124.39968895800934,192.0,98.0,122.0,15.233908724286541,1
619,1265.0,168.76955262170048,40.13287958881073,73.5835873265149,23.061580309244242,0.9496190377176644,0.9405204460966543,114.91383399209487,164.0,92.0,112.0,11.226296342484432,1
620,297.0,65.11269837220809,19.44613444328572,21.773336473760047,17.752197478208778,0.5790131557348863,0.9580645161290322,76.78114478114477,131.0,59.0,74.0,12.290366654180417,0
621,351.0,76.5269119345812,21.14017691983778,26.339704799317516,17.817977276649913,0.7364716824208614,0.9236842105263158,87.56980056980056,140.0,72.0,82.0,13.174701636397344,0
622,242.0,67.94112549695429,17.55346033766304,29.000671809155516,10.979638243979313,0.9255606195403799,0.9343629343629344,82.18595041322314,129.0,68.0,77.0,13.246648138553091,0
623,852.0,171.94112549695427,32.9363035587535,80.9283166851348,14.288285866684422,0.9842908051337779,0.9445676274944568,108.77582159624413,154.0,85.0,107.0,10.171313218453673,1
624,362.0,81.698484809835,21.468877828012552,31.332496874652133,15.64328661837273,0.8664480979914867,0.9118387909319899,92.51104972375691,143.0,72.0,89.0,13.124610575765034,0
625,214.0,57.21320343559642,16.50676414605009,20.861478120068004,13.347354116968825,0.7685342501122557,0.9264069264069265,90.66355140186916,132.0,80.0,88.0,9.090864188107211,0
626,197.0,59.45584412271571,15.837556323903858,23.27470195346968,12.006273380760392,0.8566784477580662,0.9248826291079812,79.16751269035532,132.0,64.0,75.0,12.222445874430873,0
627,419.0,107.5269119345812,23.09734550211416,46.65974261934724,12.306661797124724,0.9645901662253997,0.9049676025917927,80.52267303102626,126.0,67.0,79.0,8.236442480849767,0
628,132.0,41.31370849898476,12.964089628857149,14.318871458564532,12.028518417618464,0.5425143422578831,0.9705882352941176,70.52272727272727,158.0,48.0,67.5,18.59841387383853,0
629,82.0,37.9350288425444,10.217907939900583,16.3231148764244,6.788708069797222,0.909412465614614,0.9213483146067416,81.08536585365853,114.0,65.0,77.0,10.798826968265644,0
630,50.0,34.27817459305202,7.978845608028654,16.955285525016652,3.8416523482950398,0.9739936043876399,0.8620689655172413,79.96,108.0,68.0,76.0,10.770255335877604,0
